,alias,categories,city,id,latitude,longitude,price,rating,review_count,zip_code
157,yum-yum-donuts-santa-monica-2,"['donuts', 'sandwiches', 'coffee']",Santa Monica,we3vnFcpJTun6c4st2EVkw,34.023441399999996,-118.4616882,1,3.0,47.0,90405
158,yum-yum-donuts-san-pedro,"['donuts', 'coffee', 'sandwiches']",San Pedro,syRE3irwISjOjHTlBsN_sA,33.73895,-118.29205,1,4.0,18.0,90731
159,yum-yum-donuts-playa-del-rey,"['donuts', 'sandwiches', 'coffee']",Playa Del Rey,hDl1nzMIKycDNqB4ip0ZUQ,33.9585,-118.43881,1,3.5,101.0,90293
160,yum-yum-donuts-pico-rivera,"['donuts', 'coffee', 'sandwiches']",Pico Rivera,7n7fXLb8AFyNJm1yp5nTTA,33.97055,-118.10472,1,4.0,14.0,90660
161,yum-yum-donuts-palmdale,"['donuts', 'coffee', 'sandwiches']",Palmdale,Wpm5YSjlmeIixh9KrEA1hg,34.57933,-118.09453,1,4.5,20.0,93550
162,yum-yum-donuts-norwalk,"['donuts', 'coffee', 'sandwiches']",Norwalk,JjcBs0sUW8J8xzgfZuMPkg,33.8875068,-118.0822152,1,3.0,25.0,90650
163,yum-yum-donuts-north-hollywood-2,"['donuts', 'coffee', 'sandwiches']",North Hollywood,zchMo6NJ_GaCH8Hj8AQE-g,34.208690000000004,-118.38832,1,3.5,27.0,91605
164,yum-yum-donuts-newhall,"['donuts', 'coffee', 'sandwiches']",Newhall,Cs6nxT_P6QKwwPvXkMuuQg,34.37938,-118.54208999999999,1,2.0,36.0,91321
165,yum-yum-donuts-n-hollywood,"['donuts', 'coffee', 'sandwiches']",N. Hollywood,-R9iDSr0lLiwd688J0LXMw,34.16514,-118.38743000000001,1,2.5,71.0,91601
166,yum-yum-donuts-montclair,"['coffee', 'donuts', 'sandwiches']",Montclair,6She4UtIgNwH375NL04NJw,34.0743026733398,-117.689834594727,1,2.5,21.0,91763
167,yum-yum-donuts-maywood-5,"['donuts', 'coffee', 'sandwiches']",Maywood,HZSgIrhP1ehTx7SnsyZrqw,33.98645,-118.18605,1,3.5,13.0,90270
168,yum-yum-donuts-lynwood,"['donuts', 'coffee', 'sandwiches']",Lynwood,BVqx0dmamJxPUIBVhQzdHw,33.9307421,-118.21142579999999,1,3.0,29.0,90262
169,yum-yum-donuts-los-angeles-8,"['donuts', 'coffee', 'sandwiches']",Los Angeles,x0brWIP6TsqeT80ERX_mHQ,34.011318,-118.13064550000001,1,3.5,35.0,90022
170,yum-yum-donuts-los-angeles-6,"['donuts', 'coffee', 'sandwiches']",Los Angeles,i9JC8lp5Dw3vILw09Mv3wQ,34.04339,-118.28386,1,3.0,26.0,90006
171,yum-yum-donuts-los-angeles-5,"['donuts', 'coffee', 'sandwiches']",Los Angeles,6cXIQA0RlvUuA8hU8qKpEw,34.0841789245605,-118.338233947754,1,3.5,59.0,90038
172,yum-yum-donuts-los-angeles-4,"['donuts', 'coffee', 'sandwiches']",Los Angeles,5D_2VlyNI6FzhocD8fl6fA,34.0960798,-118.20741090000001,1,3.0,18.0,90065
173,yum-yum-donuts-los-angeles-34,"['donuts', 'coffee', 'sandwiches']",Los Angeles,2USW-QLglsSwsXT3jGp4VA,34.066418299999995,-118.179771,1,3.5,21.0,90032
174,yum-yum-donuts-los-angeles-33,"['donuts', 'coffee', 'sandwiches']",Los Angeles,Yaaz-V3ruwbMEpewMQMm_w,34.00497,-118.43178999999999,1,2.5,35.0,90066
175,yum-yum-donuts-los-angeles-28,"['donuts', 'coffee', 'sandwiches']",Los Angeles,jx2pQlOlbcFybb12oHDhLQ,34.02823639,-118.20108799999998,1,3.0,17.0,90023
176,yum-yum-donuts-los-angeles-27,"['donuts', 'coffee', 'sandwiches']",Los Angeles,aiz0w6UKsoOfWiZT4a-qGQ,34.08471,-118.22178000000001,1,2.5,21.0,90065
177,yum-yum-donuts-los-angeles-23,"['donuts', 'coffee', 'sandwiches']",Los Angeles,K-ZUebj_Dm7MTEnZQq1v7Q,34.08363715,-118.3265557,1,2.5,21.0,90038
178,yum-yum-donuts-los-angeles-20,"['donuts', 'coffee', 'sandwiches']",Los Angeles,xHCP9WT1A6wEZDSYzggUiA,34.057845799999996,-118.21056740000002,1,2.0,33.0,90033
179,yum-yum-donuts-los-angeles-19,"['donuts', 'coffee', 'sandwiches']",Los Angeles,-UOc2R1beDq8I3u8oro1dw,34.040612,-118.37671100000001,1,3.5,57.0,90034
180,yum-yum-donuts-los-angeles-18,"['donuts', 'coffee', 'sandwiches']",Los Angeles,lwF3lK0_oCQUp2FoxhF8Zg,34.11521,-118.24563,1,3.0,22.0,90065
181,yum-yum-donuts-los-angeles-16,"['donuts', 'sandwiches', 'coffee']",Los Angeles,nWxbyyVtmMEFzSt7i0-3WQ,33.95953,-118.38425,1,3.0,39.0,90045
182,yum-yum-donuts-long-beach,"['donuts', 'coffee', 'sandwiches']",Long Beach,t2QnzadjEmCTMYi0y4sDhQ,33.8112492025469,-118.107438371451,1,3.0,38.0,90808
183,yum-yum-donuts-la-puente-2,"['donuts', 'coffee', 'sandwiches']",La Puente,5PB_wUGxUbrN3G6IEUVR4g,34.04303,-117.94973999999999,1,2.0,16.0,91744
184,yum-yum-donuts-la-puente,"['donuts', 'coffee', 'sandwiches']",La Puente,jNULZ225yQt3XjTtTaCi_w,34.05399,-117.97798999999999,1,2.5,21.0,91746
185,yum-yum-donuts-la-palma,"['donuts', 'coffee', 'sandwiches']",La Palma,Zby1dbKy20V726isNf289g,33.8585451,-118.03802820000001,1,3.5,92.0,90623
186,yum-yum-donuts-la-mirada,"['donuts', 'coffee', 'sandwiches']",La Mirada,ADKIWnaNSpbnJ3YTFh4nFA,33.91515233,-118.02941809999999,1,3.0,38.0,90638
187,yum-yum-donuts-glendale,"['donuts', 'coffee', 'sandwiches']",Glendale,LQO-i8J7w0PWmC-lxaWw7w,34.1594551,-118.2672375,1,2.5,51.0,91202
188,yum-yum-donuts-el-monte,"['donuts', 'coffee', 'sandwiches']",El Monte,SnAjv1gf-Yf7Khi0e2RpTQ,34.06239,-118.04312,1,2.0,11.0,91731
189,yum-yum-donuts-downey,"['donuts', 'coffee', 'sandwiches']",Downey,mPdadpEEzbqQe1xay6x4GA,33.95835,-118.14038000000001,1,2.5,23.0,90240
190,yum-yum-donuts-covina-4,"['donuts', 'sandwiches', 'coffee']",Covina,mahdM-eiTdkPiM0tckRnMw,34.105986,-117.872336,1,3.5,35.0,91724
191,yum-yum-donuts-covina-2,"['donuts', 'sandwiches', 'coffee']",Covina,h1THKjXaEvZNTH2jy7ZbBQ,34.0894101814456,-117.926435660693,1,4.0,30.0,91723
192,yum-yum-donuts-covina,"['donuts', 'coffee', 'sandwiches']",Covina,i6yjihswaSp_VEU8e8xuEA,34.078379999999996,-117.89057,1,2.5,54.0,91723
193,yum-yum-donuts-claremont,"['donuts', 'coffee', 'sandwiches']",Claremont,XFwh7JQ3CmFe6yza3JZGbw,34.089438831647,-117.71891188237,1,3.0,39.0,91711
194,yum-yum-donuts-canyon-country,"['donuts', 'coffee', 'sandwiches']",Canyon Country,02suKXRfZCkD9m7f9dVZmw,34.425731,-118.424526,1,4.0,46.0,91351
195,yum-yum-donuts-canoga-park,"['donuts', 'coffee', 'sandwiches']",Canoga Park,sEE3Vw8YEG1OGRMG0CsmDA,34.19409686,-118.5870019,1,3.5,46.0,91306
196,yum-yum-donuts-burbank,"['donuts', 'coffee', 'sandwiches']",Burbank,cceHrGv7soQQ0C_ISgw_8A,34.179728000000004,-118.3017321,1,3.0,52.0,91502
197,yum-yum-donuts-baldwin-park-2,"['donuts', 'coffee', 'sandwiches']",Baldwin Park,jgW0Lzein6GeT28Vg0pc0Q,34.0920051,-117.9606149,1,3.5,21.0,91706
198,yum-yum-donuts-baldwin-park,"['donuts', 'coffee', 'sandwiches']",Baldwin Park,QfsCnJQy1Z3emT3e45knmA,34.071579799999995,-117.97787,1,3.0,15.0,91706
199,yum-yum-donuts-alhambra,"['donuts', 'coffee', 'sandwiches']",Alhambra,JOK71SVaxba4lsL4AT7bfA,34.0947514,-118.152277,1,2.5,62.0,91801
200,yum-yum-donuts-agoura-hills-2,"['donuts', 'coffee', 'sandwiches']",Agoura Hills,DAeWKzGImUT50FRcM9Lz8Q,34.156059899999995,-118.75651,1,4.0,67.0,91301
201,yum-thai-bistro-redondo-beach,"['thai', 'seafood', 'noodles']",Redondo Beach,1Bs9tQrQHPvhxsZP1rzsLg,33.816163,-118.37751899999999,2,4.0,456.0,90277
202,yum-cha-cafe-south-el-monte,"['dimsum', 'hotdogs']",South El Monte,fMWVl5NelmL8es4uNXsRwQ,34.06045,-118.06381999999999,1,3.0,37.0,91733
203,yum-cha-cafe-san-gabriel,"['dimsum', 'hotdogs']",San Gabriel,KD_fdBnwN3TbJYJ8mcvq4Q,34.0788993835449,-118.092025756836,1,3.0,138.0,91776
204,yum-cha-cafe-monterey-park,"['dimsum', 'breakfast_brunch', 'hotdogs']",Monterey Park,rcztjQyvLQUqq9nPD_dTlw,34.06735,-118.13483000000001,1,3.0,165.0,91754
205,yuko-soup-bar-los-angeles,"['desserts', 'coffee', 'soup']",Los Angeles,9XtBQXnnUL8npHtksdXNGw,34.04717708,-118.24919479999998,1,4.5,95.0,90013
206,yuko-kitchen-los-angeles-3,"['japanese', 'coffee', 'noodles']",Los Angeles,4AX7DMPPq2t-Hf8dEpi3yA,34.047090000000004,-118.24865,2,4.5,290.0,90013
207,yuko-kitchen-los-angeles,['japanese'],Los Angeles,23Qrcz2i9e2e8MstUIIO0A,34.062180700000006,-118.348153,2,4.5,1531.0,90036
208,yukga-korean-cuisine-los-angeles-2,['korean'],Los Angeles,6xwX5NVwihXnRxN9g9iqOg,34.0632826482903,-118.29272290943999,2,4.5,89.0,90005
209,yuk-dae-jang-san-gabriel-2,['korean'],San Gabriel,DwvljRkxkMEljQBYX-MeTw,34.10208,-118.10987,2,4.5,158.0,91776
210,yuk-dae-jang-los-angeles,"['korean', 'comfortfood', 'soup']",Los Angeles,3C2wUqSkpY4-N0O5ArVjwQ,34.064041137695305,-118.28806304931601,2,4.5,476.0,90020
211,yuk-dae-jang-gardena,['korean'],Gardena,c9EZe7nnvdLbcbHIz-kpbw,33.89118,-118.30871,2,4.5,154.0,90249
212,yui-restaurant-sierra-madre,"['sushi', 'japanese', 'bars']",Sierra Madre,yfnvxhWFtkQ0nQBNTG7s0A,34.1616,-118.05328999999999,2,4.5,165.0,91024
213,yuchun-los-angeles-5,"['korean', 'soup', 'noodles']",Los Angeles,xcGGRbDXSGzefu_5dI8wqA,34.05279,-118.30606999999999,2,4.0,1044.0,90006
214,yuchun-los-angeles-2,"['korean', 'noodles']",Los Angeles,spY_z1Dn1RFw_5yrbK6k5A,34.06012,-118.29128,2,4.5,165.0,90005
215,yuchun-buena-park-4,"['korean', 'noodles']",Buena Park,hq-tSi8PlqiDqvo-BGFbjw,33.8860576715356,-117.99618087709,2,4.0,198.0,90621
216,yucca-supermarket-los-angeles,"['grocery', 'delis', 'beer_and_wine']",Los Angeles,sNOC1O4kUK0vEyUjbcC2dg,34.104338399999996,-118.3300722,1,4.0,66.0,90028
217,yucatan-grill-seal-beach,"['caribbean', 'mexican']",Seal Beach,MSOVu2AMK0K_Sd6DoxFwog,33.74608610000001,-118.105278,2,4.0,347.0,90740
218,yucas-pasadena,['mexican'],Pasadena,3jSLXkHzUsc0EvG7y3WcUA,34.127320000000005,-118.1506,1,4.5,96.0,91105
219,yucas-los-angeles,"['mexican', 'burgers', 'hotdog']",Los Angeles,yyFYXpciJvklnRupotn6qw,34.109120000000004,-118.28707,1,4.0,764.0,90027
220,yu-ga-ne-los-angeles-2,['korean'],Los Angeles,WnoSgaEWIY-quL0fCDyK3Q,34.05984456,-118.3007735,1,4.0,117.0,90005
221,ysabel-west-hollywood,"['newamerican', 'cocktailbars', 'wine_bars']",West Hollywood,D6_mb0MZdAVvfmwYOFHK-A,34.088527,-118.361878,3,3.5,876.0,90046
222,yozen-frogurt-westlake-village,['icecream'],Westlake Village,KALNSAqDYk00zcVmZopF3g,34.151845,-118.823198,1,3.5,134.0,91361
223,yozen-frogurt-west-hills,"['icecream', 'gelato']",West Hills,LNxgz1s8hCjunS45kuMNoA,34.1880627314871,-118.641586080194,1,4.0,138.0,91307
224,yoxi-teatime-glendora,"['bubbletea', 'tea', 'cafes']",Glendora,Tm1ypLBy6pCvZYJud6GOvw,34.129162,-117.86612099999999,1,4.5,18.0,91740
225,yours-truly-venice-venice,['newamerican'],Venice,fOTCIR7pPuFnE6FC00vkGg,33.98958,-118.4637,3,4.5,92.0,90291
226,yours-and-mine-cafe-and-bakery-covina,"['breakfast_brunch', 'bakeries', 'cafes']",Covina,1gIVYPzxAeXToN3zfAntlg,34.0871,-117.88914,1,4.0,138.0,91723
227,your-bakery-1st-inglewood,['bakeries'],Inglewood,_fZrwdeJDxBojcAPfaPsMA,33.9798801,-118.33533490000002,1,5.0,8.0,90302
228,youngs-gourmet-duarte,"['chinese', 'seafood']",Duarte,XJTNUQwLxJITcMGF1ZAf2w,34.1392311907648,-117.976099769664,1,4.0,142.0,91010
229,young-king-los-angeles,"['chinese', 'korean']",Los Angeles,nxOmiITLYE3AdEqrSZIRDg,34.05239,-118.30341999999999,2,4.0,545.0,90006
230,young-hawaiian-bbq-west-covina,"['hawaiian', 'breakfast_brunch', 'bbq']",West Covina,fgLOhollEIwMPYUMGQAAsg,34.06612841,-117.9266316,1,3.5,52.0,91790
231,young-dong-tofu-house-san-gabriel-2,"['korean', 'soup', 'bbq']",San Gabriel,ArjemSkdDmtaSOJ05ayM6Q,34.104029,-118.08764359999999,2,4.0,2238.0,91776
232,young-dong-tofu-diamond-bar,"['korean', 'bars']",Diamond Bar,PFx__WidNvWSR0cP6F2XYw,33.974746,-117.83788700000001,2,4.0,310.0,91765
233,young-dong-tofu-arcadia,"['korean', 'soup', 'noodles']",Arcadia,_u_C6uiDMW9TXjjEuvcXZQ,34.1244994648872,-118.055566996336,2,3.5,650.0,91006
234,young-dong-restaurant-los-angeles,"['korean', 'soup', 'comfortfood']",Los Angeles,FdczJ1FzuV_ZydUHXAa5DA,34.061548283255,-118.310203513492,2,4.0,281.0,90010
235,young-dong-restaurant-buena-park,['korean'],Buena Park,sU8b30CVnFsYCkWqeCKmcA,33.87211,-117.99786,1,4.0,129.0,90621
236,young-dong-nohrehbang-los-angeles,"['karaoke', 'korean']",Los Angeles,zemavtNcCOaA9TGf1Vmt4g,34.063943,-118.301128,2,4.0,245.0,90020
237,you-kitchen-alhambra,['chinese'],Alhambra,1rNnk1cgLEKijDcLcjjpNg,34.07912279999999,-118.109622,1,4.0,132.0,91801
238,yoshinoya-wilshire-and-alvarado-los-angeles,['japanese'],Los Angeles,3RAo878qxNMnXaowC046og,34.057990000000004,-118.27533000000001,1,2.0,36.0,90057
239,yoshinoya-wilmington-wilmington,['japanese'],Wilmington,URg7xFCNeMOBSWkzoXatrQ,33.779625,-118.26341299999999,1,3.0,17.0,90744
240,yoshinoya-westchester-2,['japanese'],Westchester,VknHnpc5RS2Rcg5SV0BEgw,33.959540000000004,-118.38004,1,3.0,61.0,90045
241,yoshinoya-west-los-angeles-14,['newamerican'],Los Angeles,iWfpP9MPmmBhd48BE2ag1A,33.9889951,-118.2917162,1,2.5,9.0,90044
242,yoshinoya-west-covina-west-covina-2,['japanese'],West Covina,f8obFVcGb8wl9Ba9keTqxg,34.0556651,-117.93794979999998,1,2.5,75.0,91790
243,yoshinoya-west-avenue-k-and-10th-st-lancaster-2,['restaurants'],Lancaster,eOaCnD8u90PKLv16XvOz7Q,34.67442332,-118.1503791,1,3.5,77.0,93534
244,yoshinoya-walnut-walnut-3,['japanese'],Walnut,zlYhep7W93cxQcNkvV_IHg,34.0449325,-117.84912890000001,1,2.5,113.0,91789
245,yoshinoya-vermont-los-angeles-2,['japanese'],Los Angeles,omJ2sPdLWmTt34LqS-bx8g,34.0837102,-118.29157509999999,1,2.5,60.0,90029
246,yoshinoya-vermont-and-rosecrans-gardena-2,['japanese'],Gardena,0gF0TdGXjoblnTizY3Ynew,33.902159999999995,-118.29229,1,3.0,17.0,90247
247,yoshinoya-vermont-and-mlk-los-angeles,['japanese'],Los Angeles,WPm0O06aHAD94y9nxDjTSw,34.01039,-118.29118000000001,1,2.0,31.0,90037
248,yoshinoya-vermont-and-22nd-los-angeles-2,['japanese'],Los Angeles,vzmcCNgCiqfqEUTf6tD3CQ,34.03588,-118.2919,1,4.0,20.0,90007
249,yoshinoya-van-nuys-van-nuys,['japanese'],Van Nuys,1JfQdpAb1O5x798dsROSIA,34.1904502,-118.44859509999999,1,2.5,40.0,91401
250,yoshinoya-tweedy-and-california-south-gate-2,['japanese'],South Gate,fm9ogXngF_wb4MPFRkm4zA,33.9442403,-118.20734920000001,1,2.5,38.0,90280
251,yoshinoya-temple-city-temple-city,['japanese'],Temple City,fjAFFm0LWRxFuzGrUWPVwg,34.10388338,-118.07545379999999,1,2.5,121.0,91780
252,yoshinoya-sylmar-2,['japanese'],Sylmar,yN4w8nqcdJeYR_RZL5HLKA,34.29322,-118.41613000000001,1,2.5,42.0,91324
253,yoshinoya-sun-valley-sun-valley,['japanese'],Sun Valley,T5fxyubqxRxTOXcbS4uVOw,34.2241617,-118.3654366,1,3.0,46.0,91352
254,yoshinoya-south-pomona-pomona-2,['japanese'],Pomona,e7-LScW0ZS1TcKl70x4nYg,34.03297,-117.74888,1,2.5,152.0,91766
255,yoshinoya-south-and-woodruff-lakewood-2,['japanese'],Lakewood,r136aYnghe3XT-u-3pM8CA,33.858783,-118.11725220000001,1,2.5,87.0,90713
256,yoshinoya-soto-los-angeles-2,['japanese'],Los Angeles,bfvGPsNu6K0HnhQbrU1oJw,34.02797,-118.21983999999999,1,2.0,9.0,90023
257,yoshinoya-slauson-and-holmes-los-angeles-2,['japanese'],Los Angeles,_WInJJLAvDU_rNupccEnkg,33.9884003036735,-118.240900933743,1,2.0,11.0,90058
258,yoshinoya-sepulveda-and-western-torrance-2,['japanese'],Torrance,_LhTcd1UFTh0ekKmzhDE-Q,33.816629999999996,-118.3066,1,3.0,94.0,90501
259,yoshinoya-sepulveda-and-roscoe-panorama-city,['japanese'],Panorama City,3xVtf2ou2nYf3mJ-VMkEuw,34.22099,-118.46818999999999,1,2.0,24.0,91402
260,yoshinoya-santa-monica-santa-monica,"['japanese', 'hotdogs', 'seafood']",Santa Monica,lN_gbLZdzhzejE_DS6T8sw,34.0217973,-118.46480520000001,1,2.0,86.0,90405
261,yoshinoya-santa-monica-and-western-los-angeles-2,['japanese'],Los Angeles,fGN55qTri9O46_D57Wvbnw,34.090391100000005,-118.3097105,1,2.0,21.0,90038
262,yoshinoya-santa-fe-springs-santa-fe-springs-3,['japanese'],Santa Fe Springs,H4O8XrKZI4KUktKGWOME_A,33.947736,-118.087696,1,2.0,52.0,90670
263,yoshinoya-santa-fe-springs-4,['japanese'],Santa Fe Springs,M2OA4xgHOF8jdO4A1yZ-kA,33.97077,-118.06873,1,3.0,23.0,90606
264,yoshinoya-santa-clarita-2,['japanese'],Santa Clarita,00QRa4oJqZkeOghX3x65sQ,34.4161948228281,-118.455798702431,1,3.0,54.0,91351
265,yoshinoya-santa-anita-and-garvey-el-monte,['japanese'],El Monte,0LEpRBLsHGgbCh_lf1aUQg,34.062393,-118.042718,1,2.5,21.0,91733
266,yoshinoya-san-pedro-and-washington-los-angeles-2,['japanese'],Los Angeles,75Tj8nQvxLlt9iyvl_W0xA,34.027315,-118.257208,1,3.0,26.0,90011
267,yoshinoya-san-fernando-san-fernando,['japanese'],San Fernando,M5icY8K-3JN-uVNS8qfb1g,34.28355215,-118.4443473,1,2.0,60.0,91340
268,yoshinoya-san-fernando-and-fletcher-los-angeles,['japanese'],Los Angeles,cznUc_zCndAZRs5tvMtzoQ,34.11493,-118.24545,1,2.5,55.0,90065
269,yoshinoya-rowland-heights-rowland-heights,['japanese'],Rowland Heights,52EUvimV93l3zL8jazy3rg,33.9886403,-117.9049727,1,2.5,215.0,91748
270,yoshinoya-reseda-reseda-2,['japanese'],Reseda,8p1IqcoyR6v9_ys5gRpVSQ,34.19397,-118.5359051,1,2.5,69.0,91335
271,yoshinoya-pico-rivera-pico-rivera,['japanese'],Pico Rivera,4Wu5U-O3L2IESvqNao53tg,33.9996326930992,-118.083715571472,1,2.0,17.0,90660
272,yoshinoya-pico-and-san-vicente-los-angeles-2,['japanese'],Los Angeles,bnWFuhtFC0N0d1U3OspH7Q,34.0480489,-118.3419382,1,2.5,42.0,90019
273,yoshinoya-pasadena-pasadena,['japanese'],Pasadena,Yom5MNVo6WANnsc9C-4MJQ,34.146469,-118.120756,1,2.5,119.0,91106
274,yoshinoya-paramount-paramount,['japanese'],Paramount,gI9bFrKdt4n3X-HWi4fLqg,33.90128123,-118.1429761,1,2.0,72.0,90723
275,yoshinoya-panorama-city-panorama-city,['japanese'],Panorama City,cm3h0ofClhMnH4bwi4yh9A,34.22132,-118.43314,1,3.5,76.0,91402
276,yoshinoya-palmdale-palmdale,['japanese'],Palmdale,2qdfzF0eF5j79LnsRqeoew,34.575707512391894,-118.045717230327,1,4.0,56.0,93552
277,yoshinoya-olympic-los-angeles-2,['japanese'],Los Angeles,U2oVy8kb0NpIaOdy8pOXBw,34.053020000000004,-118.29757,1,3.0,29.0,90006
278,yoshinoya-olympic-and-alameda-los-angeles-2,['japanese'],Los Angeles,0wJBlWclXjcmQG4FRRy57A,34.028189000000005,-118.239372,1,2.0,31.0,90021
279,yoshinoya-norwalk-norwalk-2,"['japanese', 'hotdogs']",Norwalk,XIOk3haI-QRT6GypwsbohQ,33.8880396835348,-118.06439896777,1,2.0,190.0,90650
280,yoshinoya-northridge-northridge,['japanese'],Northridge,mJt2-1Y-PFk66RwN4vBoJQ,34.235978792331,-118.535121551312,1,2.5,97.0,91325
281,yoshinoya-north-hollywood-2,['japanese'],North Hollywood,7A9Az25M2TYBTHwnc_vHTw,34.200858000000004,-118.41311699999999,1,2.5,54.0,91605
282,yoshinoya-monterey-park-monterey-park-3,['japanese'],Monterey Park,yeAEU-JfpuEd189qZyVjeQ,34.038934999999995,-118.145251,1,3.0,68.0,91754
283,yoshinoya-montebello-montebello-2,['japanese'],Montebello,gYKkGDNdiMkhYnzYMDjzgA,34.03332,-118.09246,1,2.0,77.0,90640
284,yoshinoya-monrovia-monrovia-2,['japanese'],Monrovia,POatt_zfwF0jt0KFFQikKQ,34.140662299999995,-117.98972450000001,1,3.0,68.0,91016
285,yoshinoya-maywood-maywood-3,['japanese'],Maywood,0mxhEaGmy8Xz_4YRRW5Wfw,33.987590000000004,-118.18693999999999,1,2.5,38.0,90270
286,yoshinoya-marengo-and-state-los-angeles-2,['japanese'],Los Angeles,xAWAEhIhpPJ4d8LX6m2olg,34.0575,-118.21016999999999,1,3.0,46.0,90033
287,yoshinoya-lower-azusa-and-santa-anita-el-monte-2,['japanese'],El Monte,UEbolSfln5ZdmbK0pdOm7w,34.091930552831,-118.02503837107099,1,2.5,46.0,91731
288,yoshinoya-los-angeles-52,['japanese'],Los Angeles,2QastLJWXJfsxEBOcEqG4Q,34.0905616367033,-118.32586221282,1,2.5,71.0,90038
289,yoshinoya-los-angeles-51,['japanese'],Los Angeles,feNCREcC2GWxOO51DqMvWg,34.06204,-118.3133,1,2.5,86.0,90010
290,yoshinoya-los-angeles-33,"['japanese', 'hotdogs']",Los Angeles,H-r7fSXMovxbT5TbWtWOsw,34.0247592,-118.2783518,1,2.0,67.0,90007
291,yoshinoya-los-angeles-15,"['japanese', 'hotdogs']",Los Angeles,qB1llEIBbd11PEsYE8EaDA,34.0682498511803,-118.442115962935,1,3.0,40.0,90095
292,yoshinoya-long-beach-long-beach,['japanese'],Long Beach,MIAYu3Fp_apBGnp-6FH3hg,33.804120000000005,-118.18533000000001,1,2.5,88.0,90806
293,yoshinoya-lincoln-heights-los-angeles,['japanese'],Los Angeles,m9XTYr5jibyrMRPFZvTQag,34.07615,-118.21603999999999,1,2.0,85.0,90031
294,yoshinoya-lawndale-lawndale-2,['japanese'],Lawndale,aNWsdZj4G9oTzwfmNYLFGg,33.87599,-118.35205,1,3.0,57.0,90260
295,yoshinoya-lankershim-north-hollywood-2,['japanese'],North Hollywood,aBGrBEoGDvBkZQQh5vJaUg,34.1807661,-118.38416140000001,1,2.0,56.0,91606
296,yoshinoya-la-cienega-los-angeles,['japanese'],Los Angeles,GhJtQWfeaEYi_udxYKgmcg,34.05135,-118.37648,1,2.5,115.0,90035
297,yoshinoya-inglewood-inglewood,['japanese'],Inglewood,tlBwuY49ALFcIPA21Im20Q,33.944736799999994,-118.35286609999999,1,3.0,37.0,90304
298,yoshinoya-huntington-park-huntington-park-2,['japanese'],Huntington Park,LMrttDcXx3XywdwF7JOf9Q,33.97445,-118.22335,1,2.5,31.0,90255
299,yoshinoya-hawthorne,['japanese'],Hawthorne,PHSN1KeQtM_7WJ5Z8Q_Gag,33.9012532,-118.3436943,1,3.0,45.0,90250
300,yoshinoya-hacienda-and-valley-city-of-industry-3,['japanese'],City of Industry,PHXqOU8TaiRp-8SbN5Ln_Q,34.01952,-117.9572,1,2.5,69.0,91744
301,yoshinoya-glendale-glendale,['japanese'],Glendale,bTHs7QBW41Yh52AmSz05Zw,34.1422661741858,-118.25523297314501,1,2.5,110.0,91204
302,yoshinoya-garvey-and-jackson-rosemead-3,['japanese'],Rosemead,aEwdSTtCWdAOwwgPvr8zOw,34.063386,-118.103298,1,3.5,44.0,91770
303,yoshinoya-gardena-gardena,['japanese'],Gardena,iFXqXyLqiBsbLRKiOCci_g,33.88861,-118.31024,1,2.5,84.0,90249
304,yoshinoya-florence-and-avalon-los-angeles-2,['japanese'],Los Angeles,Dmp_15_cbDtPbePVrV193Q,33.974990000000005,-118.26553999999999,2,2.0,22.0,90003
305,yoshinoya-el-monte-el-monte-2,['japanese'],El Monte,eHWdOAX9m5Foc8DmecCc2g,34.0717263504699,-118.025015779368,1,2.0,97.0,91731
306,yoshinoya-downey-downey,"['hotdogs', 'japanese']",Downey,6tFtCS_KD3auF-QAnFHnkw,33.9538777,-118.1309828,1,1.5,72.0,90240
307,yoshinoya-culver-city-culver-city,['japanese'],Culver City,6zwcWcFhO4z2i3YmaUHWog,33.9932432,-118.39584009999999,1,2.5,70.0,90230
308,yoshinoya-crenshaw-and-29th-st-los-angeles-2,"['japanese', 'hotdogs']",Los Angeles,NA0qGun6egXaOJPg73fewQ,34.0297797,-118.33460259999998,1,2.0,28.0,90016
309,yoshinoya-covina-covina-2,['japanese'],Covina,PmWrIVKReLrAjPRVAFkLeA,34.08873,-117.90738999999999,1,2.0,106.0,91722
310,yoshinoya-compton-and-alameda-compton-2,['restaurants'],Compton,BPdaa7NyQqZ5p23-7PMBfg,33.8958765,-118.2230418,1,2.5,20.0,90220
311,yoshinoya-commerce-commerce-3,['japanese'],Commerce,WK70NPqV0C8HWFlDfQMqRw,34.00236588,-118.16822979999999,1,3.0,23.0,90040
312,yoshinoya-chatsworth,['japanese'],Chatsworth,BB0MMlGKfjrJsljb9g-_PA,34.23804547253,-118.588861601859,1,2.5,62.0,91311
313,yoshinoya-carson-carson,['japanese'],Carson,nlBZm64RPgZ8ICxN9JAXfQ,33.831919899999995,-118.27767,1,2.5,62.0,90745
314,yoshinoya-canoga-park-canoga-park,['japanese'],Canoga Park,xphe54TpUdp0Xx1jsrep6g,34.203234470683896,-118.60569659315901,1,2.5,95.0,91303
315,yoshinoya-burbank-burbank,"['japanese', 'hotdogs']",Burbank,WZWYg1d-e9vcHR_pmeRjgQ,34.18871,-118.32026,1,2.5,64.0,91504
