,alias,category,city,id,latitude,longitude,price,rating,review_count,zip_code,ave_agi
4012,avalon-ice-cream-and-candy-los-angeles,"['icecream', 'candy']",Los Angeles,qonaqV7Okfg434PTccEbJw,33.949459999999995,-118.26551,2,4.0,5.0,90003.0,23.40462185
4013,arturos-tacos-los-angeles,"['mexican', 'breakfast_brunch', 'burgers']",Los Angeles,u5EIvNbDMZ_9lyBGGMroOA,33.98183,-118.26551,1,3.0,26.0,90003.0,23.40462185
4014,a-and-t-burgers-los-angeles,"['burgers', 'breakfast_brunch']",Los Angeles,ZqcJz3QdTLNTZpY8DEzrKg,33.9509325,-118.2654757,1,4.0,63.0,90003.0,23.40462185
4015,7-eleven-los-angeles-174,"['convenience', 'coffee']",Los Angeles,SdXOLXRtTu9qu0QY7B99OQ,33.97496,-118.26904,1,2.0,9.0,90003.0,23.40462185
4016,zabies-santa-monica,['tradamerican'],Santa Monica,bPu6AQIkONEHrga1HVGqcw,34.0201539,-118.45395390000002,2,4.0,254.0,90405.0,122.7819564
4017,z-garden-santa-monica,"['mediterranean', 'mideastern', 'greek']",Santa Monica,avoCoHA8cjT7SJOtpY_0_g,34.02171,-118.46474,2,3.5,939.0,90405.0,122.7819564
4018,yum-yum-donuts-santa-monica-2,"['donuts', 'sandwiches', 'coffee']",Santa Monica,we3vnFcpJTun6c4st2EVkw,34.0234414,-118.4616882,1,3.0,47.0,90405.0,122.7819564
4019,yoshinoya-santa-monica-santa-monica,"['japanese', 'hotdogs', 'seafood']",Santa Monica,lN_gbLZdzhzejE_DS6T8sw,34.0217973,-118.4648052,1,2.0,84.0,90405.0,122.7819564
4020,wienerschnitzel-santa-monica,"['hotdogs', 'hotdog', 'sandwiches']",Santa Monica,8rewfSe4RcbXo9H8jHwfSA,34.02532,-118.45803,1,2.5,65.0,90405.0,122.7819564
4021,vito-restaurant-santa-monica,"['italian', 'seafood', 'steak']",Santa Monica,atlOzY3DmXCBlw-LiIL4Lw,34.0190565138539,-118.455682664813,2,4.0,514.0,90405.0,122.7819564
4022,viet-noodle-bar-santa-monica-5,"['vietnamese', 'noodles']",Santa Monica,B1x_lUK_EpMmVmeWMZ9j9A,34.02676,-118.45615,2,4.0,352.0,90405.0,122.7819564
4023,upper-west-santa-monica,['newamerican'],Santa Monica,mt_UPHXz6QDj9escYg1TCA,34.027314000000004,-118.455016,2,4.0,1799.0,90405.0,122.7819564
4024,uplifters-kitchen-santa-monica,"['coffee', 'cafes', 'breakfast_brunch']",Santa Monica,gMES2FJ-6T7K-cqfYp_c-Q,34.019261,-118.45546740000002,2,4.5,202.0,90405.0,122.7819564
4025,unurban-coffee-house-santa-monica-5,"['coffee', 'galleries', 'juicebars']",Santa Monica,sfhNjAW30lxxOMHaMCYIKw,34.02705,-118.45563,1,3.5,263.0,90405.0,122.7819564
4026,the-op-cafe-santa-monica,"['breakfast_brunch', 'burgers']",Santa Monica,ER7-CmCY2i1ZQWjJIbw-XQ,34.0209808349609,-118.45254516601601,2,4.0,791.0,90405.0,122.7819564
